1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1277,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1277,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1277,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1277,1300,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1277,1300,1300,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1292,1292,1292,1292,1292,1277,1300,1300,1300,1276,1292,1292,1292,1277,1300,1300,1300,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1292,1277,1300,1300,1300,1301,0,0,0,1299,1276,1292,1292,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1292,1293,0,0,0,0,0,0,0,0,1291,1292,1292,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1277,1301,0,0,0,0,0,0,0,0,1291,1292,1292,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1293,0,0,0,0,0,0,0,0,0,1291,1292,1292,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,1301,0,0,0,0,0,0,0,0,0,1291,1292,1292,1293,0,0,2955,2956,2956,2956,2964,2964,2964,2956,2956,2956,2964,2964,2964,2956,2964,2964,2964,2964,2964,2979,2957,0,0,0,0,0,0,0,0,0,0,0,0
1293,0,0,0,0,0,0,0,0,0,0,1291,1292,1292,1293,2956,2956,2981,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2965,0,0,2964,0,0,0,0,0,0,0,0,0
1293,0,0,0,0,0,0,0,0,0,0,1291,1292,1292,1293,2972,2972,2949,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2979,2956,2956,2964,2964,2956,2957,0,0,0,0,0,0
1293,0,0,0,0,0,0,0,0,0,0,1291,1292,1292,1293,0,0,2971,2972,2972,2972,2972,2972,2972,2972,2949,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2964,2965,0,0,0,0,0,0
1293,0,0,0,0,0,0,0,0,0,0,1291,1292,1292,1293,0,0,0,0,0,0,0,0,0,0,2972,2972,2972,2972,2972,2972,2972,2972,2972,2972,2972,2949,2964,2964,2964,2964,2964,2947,2973,0,0,0,0,0,0
1293,0,0,0,0,0,0,0,0,0,0,1299,1276,1292,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2971,2972,2972,2972,2972,2973,0,0,0,0,0,0,0
1269,1285,0,0,0,0,0,0,0,0,0,0,1291,1292,1269,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1293,0,0,0,0,0,0,0,0,0,0,1299,1276,1292,1269,1284,1284,1284,1284,1284,1284,1284,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1269,1285,0,0,0,0,0,0,0,0,0,0,1291,1292,1292,1292,1292,1292,1292,1292,1292,1292,1269,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1292,1293,0,0,0,0,0,0,0,0,0,0,1291,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1269,1284,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1292,1269,1285,0,0,0,0,0,0,0,0,0,1291,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1269,1284,1284,1284,1284,1284,1284,1285,0,0,0,0,0,0,0,0,0,0,0,1283,1284,1284,1284,1284
1292,1292,1292,1269,1284,1284,1284,1284,1285,0,0,0,1283,1268,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1269,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1268,1292,1292,1292,1292
1292,1292,1292,1292,1292,1292,1292,1292,1269,1284,1284,1284,1268,1292,1292,1292,1292,1292,1292,1277,1300,1300,1276,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292
